Wk;Day;Date;Time;Home;xG;Score;xG;Away;Attendance;Venue;Referee;Match Report;Notes
20;Fri;19.01.18;21:00;Getafe;3.4;2–2;1.2;Athletic Club;11,457;Coliseum Alfonso Pérez;Jesús Gil;Match Report;
20;Sat;20.01.18;13:00;Espanyol;1.4;0–3;1.3;Sevilla;19,607;RCDE Stadium;Alberto Undiano;Match Report;
20;Sat;20.01.18;16:15;Atlético Madrid;1.3;1–1;0.6;Girona;55,076;Estadio Wanda Metropolitano;Ricardo de Burgos;Match Report;
20;Sat;20.01.18;18:30;Villarreal;2.9;2–1;1.3;Levante;16,773;Estadio de la Cerámica;José González;Match Report;
20;Sat;20.01.18;19:45 (20:45);Las Palmas;2.6;2–1;1.8;Valencia;20,242;Estadio de Gran Canaria;José Munuera;Match Report;
20;Sun;21.01.18;12:00;Alavés;2.5;2–2;1.4;Leganés;19,637;Estadio de Mendizorroza;Daniel Trujillo;Match Report;
20;Sun;21.01.18;16:15;Real Madrid;3.2;7–1;1.8;La Coruña;63,504;Estadio Santiago Bernabéu;David Fernández;Match Report;
20;Sun;21.01.18;18:30;Real Sociedad;1.8;1–2;1.7;Celta Vigo;19,081;Estadio Municipal de Anoeta;Antonio Matéu Lahoz;Match Report;
20;Sun;21.01.18;20:45;Betis;0.4;0–5;2.4;Barcelona;53,426;Estadio Benito Villamarín;Santiago Jaime;Match Report;
20;Mon;22.01.18;21:00;Eibar;1.7;1–1;1.3;Málaga;4,520;Estadio Municipal de Ipurúa;David Medié;Match Report;
;;;;;;;;;;;;;
21;Fri;26.01.18;21:00;Athletic Club;1.3;1–1;1;Eibar;39,331;San Mamés;Mario Melero;Match Report;
21;Sat;27.01.18;13:00;La Coruña;1;2–2;0.8;Levante;19,973;Estadio Municipal de Riazor;Pablo González;Match Report;
21;Sat;27.01.18;16:15;Valencia;1.7;1–4;2.9;Real Madrid;47,034;Estadio de Mestalla;Javier Estrada;Match Report;
21;Sat;27.01.18;18:30;Málaga;0.5;0–0;0.6;Girona;22,125;Estadio La Rosaleda;Alberto Undiano;Match Report;
21;Sat;27.01.18;20:45;Villarreal;1.3;4–2;1.2;Real Sociedad;15,052;Estadio de la Cerámica;Carlos del Cerro;Match Report;
21;Sun;28.01.18;12:00;Leganés;0.6;3–2;1.5;Espanyol;10,132;Estadio Municipal de Butarque;Juan Martínez;Match Report;
21;Sun;28.01.18;16:15;Atlético Madrid;2.4;3–0;0.4;Las Palmas;55,363;Estadio Wanda Metropolitano;Alfonso Álvarez;Match Report;
21;Sun;28.01.18;18:30;Sevilla;1.7;1–1;0.6;Getafe;34,011;Estadio Ramón Sánchez Pizjuán;Alberola Rojas;Match Report;
21;Sun;28.01.18;20:45;Barcelona;1.8;2–1;0.6;Alavés;62,369;Camp Nou;Ignacio Iglesias;Match Report;
21;Mon;29.01.18;21:00;Celta Vigo;1.9;3–2;1.3;Betis;14,667;Estadio de Balaídos;José Sánchez;Match Report;
;;;;;;;;;;;;;
22;Fri;02.02.18;21:00;Real Sociedad;2.9;5–0;0.3;La Coruña;15,626;Estadio Municipal de Anoeta;Alberto Undiano;Match Report;
22;Sat;03.02.18;13:00;Eibar;1.7;5–1;1.5;Sevilla;5,311;Estadio Municipal de Ipurúa;Daniel Trujillo;Match Report;
22;Sat;03.02.18;16:15;Betis;0.8;2–1;1.6;Villarreal;50,102;Estadio Benito Villamarín;Alberola Rojas;Match Report;
22;Sat;03.02.18;18:30;Alavés;0.7;2–1;1.5;Celta Vigo;19,437;Estadio de Mendizorroza;Juan Martínez;Match Report;
22;Sat;03.02.18;20:45;Levante;1.1;2–2;2;Real Madrid;23,542;Estadio Ciudad de Valencia;Mario Melero;Match Report;
22;Sun;04.02.18;12:00;Getafe;1;0–0;0.1;Leganés;10,657;Coliseum Alfonso Pérez;Alfonso Álvarez;Match Report;
22;Sun;04.02.18;16:15;Espanyol;0.6;1–1;0.7;Barcelona;23,287;RCDE Stadium;Jesús Gil;Match Report;
22;Sun;04.02.18;18:30;Girona;1.9;2–0;0.5;Athletic Club;9,602;Estadi Municipal de Montilivi;José Munuera;Match Report;
22;Sun;04.02.18;20:45;Atlético Madrid;0.5;1–0;0.6;Valencia;49,596;Estadio Wanda Metropolitano;Ignacio Iglesias;Match Report;
22;Mon;05.02.18;20:00 (21:00);Las Palmas;0.3;1–0;0.5;Málaga;17,424;Estadio de Gran Canaria;Ricardo de Burgos;Match Report;
;;;;;;;;;;;;;
23;Fri;09.02.18;21:00;Athletic Club;0.9;0–0;0.4;Las Palmas;33,679;San Mamés;Javier Estrada;Match Report;
23;Sat;10.02.18;13:00;Villarreal;2;1–2;0.9;Alavés;14,984;Estadio de la Cerámica;Daniel Trujillo;Match Report;
23;Sat;10.02.18;16:15;Málaga;0.3;0–1;0.5;Atlético Madrid;25,482;Estadio La Rosaleda;José Sánchez;Match Report;
23;Sat;10.02.18;18:30;Leganés;0.2;0–1;1;Eibar;9,327;Estadio Municipal de Butarque;Pablo González;Match Report;
23;Sat;10.02.18;20:45;Real Madrid;4;5–2;1;Real Sociedad;63,811;Estadio Santiago Bernabéu;Alejandro Hernández;Match Report;
23;Sun;11.02.18;12:00;Sevilla;1.8;1–0;1.4;Girona;33,129;Estadio Ramón Sánchez Pizjuán;Santiago Jaime;Match Report;
23;Sun;11.02.18;16:15;Barcelona;1;0–0;0.4;Getafe;75,681;Camp Nou;David Fernández;Match Report;
23;Sun;11.02.18;18:30;Celta Vigo;1.9;2–2;0.4;Espanyol;15,649;Estadio de Balaídos;José González;Match Report;
23;Sun;11.02.18;20:45;Valencia;3.3;3–1;0.2;Levante;38,199;Estadio de Mestalla;David Medié;Match Report;
23;Mon;12.02.18;21:00;La Coruña;1.4;0–1;0.9;Betis;20,490;Estadio Municipal de Riazor;Carlos del Cerro;Match Report;
;;;;;;;;;;;;;
24;Fri;16.02.18;21:00;Girona;1.4;3–0;0.7;Leganés;9,142;Estadi Municipal de Montilivi;Antonio Matéu Lahoz;Match Report;
24;Sat;17.02.18;12:00 (13:00);Las Palmas;1.3;1–2;3.1;Sevilla;19,161;Estadio de Gran Canaria;Ignacio Iglesias;Match Report;
24;Sat;17.02.18;16:15;Eibar;0.6;0–2;2.4;Barcelona;6,760;Estadio Municipal de Ipurúa;Alejandro Hernández;Match Report;
24;Sat;17.02.18;18:30;Alavés;1.1;1–0;0.6;La Coruña;19,453;Estadio de Mendizorroza;Mario Melero;Match Report;
24;Sat;17.02.18;20:45;Málaga;0.9;1–2;1.4;Valencia;21,134;Estadio La Rosaleda;Daniel Trujillo;Match Report;
24;Sun;18.02.18;12:00;Real Sociedad;1.5;3–0;0.7;Levante;18,189;Estadio Municipal de Anoeta;Santiago Jaime;Match Report;
24;Sun;18.02.18;16:15;Atlético Madrid;1.2;2–0;0.2;Athletic Club;60,022;Estadio Wanda Metropolitano;José González;Match Report;
24;Sun;18.02.18;18:30;Espanyol;1.2;1–1;1.2;Villarreal;19,688;RCDE Stadium;José Munuera;Match Report;
24;Sun;18.02.18;20:45;Betis;1.4;3–5;1.6;Real Madrid;53,486;Estadio Benito Villamarín;Jesús Gil;Match Report;
24;Mon;19.02.18;21:00;Getafe;1.4;3–0;0.2;Celta Vigo;8,367;Coliseum Alfonso Pérez;Pablo González;Match Report;
;;;;;;;;;;;;;
16;Wed;21.02.18;18:45;Leganés;1.5;1–3;1.6;Real Madrid;11,423;Estadio Municipal de Butarque;José González;Match Report;
;;;;;;;;;;;;;
25;Fri;23.02.18;21:00;La Coruña;1.9;0–0;0.5;Espanyol;18,028;Estadio Municipal de Riazor;David Fernández;Match Report;
25;Sat;24.02.18;13:00;Celta Vigo;0.9;2–0;1.3;Eibar;15,383;Estadio de Balaídos;Carlos del Cerro;Match Report;
25;Sat;24.02.18;16:15;Real Madrid;2.9;4–0;0.9;Alavés;75,181;Estadio Santiago Bernabéu;Javier Estrada;Match Report;
25;Sat;24.02.18;18:30;Leganés;1.4;0–0;0.6;Las Palmas;9,325;Estadio Municipal de Butarque;Santiago Jaime;Match Report;
25;Sat;24.02.18;20:45;Barcelona;3;6–1;1;Girona;85,417;Camp Nou;Alberola Rojas;Match Report;
25;Sun;25.02.18;12:00;Villarreal;0.8;1–0;2.1;Getafe;16,125;Estadio de la Cerámica;José Sánchez;Match Report;
25;Sun;25.02.18;16:15;Athletic Club;0.6;2–1;1.2;Málaga;37,518;San Mamés;Alejandro Hernández;Match Report;
25;Sun;25.02.18;18:30;Valencia;1.5;2–1;1.2;Real Sociedad;37,195;Estadio de Mestalla;Pablo González;Match Report;
25;Sun;25.02.18;20:45;Sevilla;1.5;2–5;3;Atlético Madrid;37,884;Estadio Ramón Sánchez Pizjuán;Juan Martínez;Match Report;
25;Mon;26.02.18;21:00;Levante;0.8;0–2;1.4;Betis;16,545;Estadio Ciudad de Valencia;Ricardo de Burgos;Match Report;
;;;;;;;;;;;;;
26;Tue;27.02.18;20:00;Espanyol;1.1;1–0;0.9;Real Madrid;19,805;RCDE Stadium;José Sánchez;Match Report;
26;Tue;27.02.18;21:30;Girona;1;1–0;0.6;Celta Vigo;6,392;Estadi Municipal de Montilivi;Daniel Trujillo;Match Report;
26;Wed;28.02.18;19:30;Getafe;1.5;3–0;0.4;La Coruña;5,097;Coliseum Alfonso Pérez;José Munuera;Match Report;
26;Wed;28.02.18;19:30;Athletic Club;1.2;1–1;0.2;Valencia;34,382;San Mamés;Jesús Gil;Match Report;
26;Wed;28.02.18;19:30;Málaga;0.9;0–1;0.5;Sevilla;15,516;Estadio La Rosaleda;Carlos del Cerro;Match Report;
26;Wed;28.02.18;21:30;Atlético Madrid;2.2;4–0;1;Leganés;35,033;Estadio Wanda Metropolitano;Javier Estrada;Match Report;
26;Wed;28.02.18;21:30;Eibar;1.4;1–0;1.1;Villarreal;4,056;Estadio Municipal de Ipurúa;Mario Melero;Match Report;
26;Thu;01.03.18;19:30;Betis;0.7;0–0;1.2;Real Sociedad;40,288;Estadio Benito Villamarín;José González;Match Report;
26;Thu;01.03.18;20:00 (21:00);Las Palmas;1.3;1–1;1.2;Barcelona;23,778;Estadio de Gran Canaria;Antonio Matéu Lahoz;Match Report;
26;Thu;01.03.18;21:30;Alavés;2.5;1–0;0.4;Levante;16,812;Estadio de Mendizorroza;David Fernández;Match Report;
;;;;;;;;;;;;;
27;Sat;03.03.18;13:00;Villarreal;0.6;0–2;0.4;Girona;14,540;Estadio de la Cerámica;Pablo González;Match Report;
27;Sat;03.03.18;16:15;Sevilla;1.9;2–0;0.6;Athletic Club;25,185;Estadio Ramón Sánchez Pizjuán;Alberto Undiano;Match Report;
27;Sat;03.03.18;18:30;La Coruña;1.8;1–1;0.9;Eibar;19,317;Estadio Municipal de Riazor;Santiago Jaime;Match Report;
27;Sat;03.03.18;18:30;Leganés;0.6;2–0;0.4;Málaga;6,937;Estadio Municipal de Butarque;Ignacio Iglesias;Match Report;
27;Sat;03.03.18;20:45;Real Madrid;1.5;3–1;0.9;Getafe;55,106;Estadio Santiago Bernabéu;Mario Melero;Match Report;
27;Sun;04.03.18;12:00;Levante;1.4;1–1;1.1;Espanyol;17,143;Estadio Ciudad de Valencia;Alberola Rojas;Match Report;
27;Sun;04.03.18;16:15;Barcelona;1.2;1–0;0.2;Atlético Madrid;90,356;Camp Nou;Jesús Gil;Match Report;
27;Sun;04.03.18;18:30;Real Sociedad;2;2–1;0.3;Alavés;21,445;Estadio Municipal de Anoeta;Juan Martínez;Match Report;
27;Sun;04.03.18;20:45;Valencia;1.5;2–0;0.5;Betis;35,565;Estadio de Mestalla;Alejandro Hernández;Match Report;
27;Mon;05.03.18;21:00;Celta Vigo;1.4;2–1;0.4;Las Palmas;11,276;Estadio de Balaídos;Ricardo de Burgos;Match Report;
;;;;;;;;;;;;;
28;Fri;09.03.18;21:00;Girona;0.7;2–0;0.6;La Coruña;10,663;Estadi Municipal de Montilivi;Alberto Undiano;Match Report;
28;Sat;10.03.18;13:00;Eibar;1.1;1–2;2;Real Madrid;6,707;Estadio Municipal de Ipurúa;José Munuera;Match Report;
28;Sat;10.03.18;16:15;Sevilla;2;0–2;1.4;Valencia;33,287;Estadio Ramón Sánchez Pizjuán;Ricardo de Burgos;Match Report;
28;Sat;10.03.18;18:30;Getafe;2.2;0–1;1.2;Levante;8,136;Coliseum Alfonso Pérez;Daniel Trujillo;Match Report;
28;Sat;10.03.18;20:45;Málaga;0.6;0–2;2.3;Barcelona;26,667;Estadio La Rosaleda;Juan Martínez;Match Report;
28;Sun;11.03.18;12:00;Espanyol;2.3;2–1;0.8;Real Sociedad;20,314;RCDE Stadium;Antonio Matéu Lahoz;Match Report;
28;Sun;11.03.18;16:15;Atlético Madrid;0.9;3–0;0.9;Celta Vigo;55,076;Estadio Wanda Metropolitano;Alberola Rojas;Match Report;
28;Sun;11.03.18;17:30 (18:30);Las Palmas;0.8;0–2;2;Villarreal;18,907;Estadio de Gran Canaria;David Medié;Match Report;
28;Sun;11.03.18;20:45;Athletic Club;0.6;2–0;0.9;Leganés;30,787;San Mamés;José Sánchez;Match Report;
28;Mon;12.03.18;21:00;Alavés;1.1;1–3;1;Betis;17,239;Estadio de Mendizorroza;Carlos del Cerro;Match Report;
;;;;;;;;;;;;;
29;Fri;16.03.18;21:00;Levante;1.5;2–1;1.6;Eibar;16,028;Estadio Ciudad de Valencia;Ignacio Iglesias;Match Report;
29;Sat;17.03.18;13:00;La Coruña;1.3;1–1;0.3;Las Palmas;18,773;Estadio Municipal de Riazor;Juan Martínez;Match Report;
29;Sat;17.03.18;16:15;Valencia;2.7;3–1;1.2;Alavés;35,264;Estadio de Mestalla;José Munuera;Match Report;
29;Sat;17.03.18;18:30;Real Sociedad;0.6;1–2;1.3;Getafe;17,509;Estadio Municipal de Anoeta;Javier Estrada;Match Report;
29;Sat;17.03.18;20:45;Betis;0.6;3–0;0.2;Espanyol;31,230;Estadio Benito Villamarín;Ricardo de Burgos;Match Report;
29;Sun;18.03.18;12:00;Leganés;0.6;2–1;0.5;Sevilla;10,037;Estadio Municipal de Butarque;Alberola Rojas;Match Report;
29;Sun;18.03.18;16:15;Barcelona;1.8;2–0;0.8;Athletic Club;84,053;Camp Nou;Santiago Jaime;Match Report;
29;Sun;18.03.18;18:30;Celta Vigo;1.8;0–0;0.5;Málaga;17,230;Estadio de Balaídos;Alberto Undiano;Match Report;
29;Sun;18.03.18;18:30;Villarreal;1.1;2–1;1.3;Atlético Madrid;19,385;Estadio de la Cerámica;David Fernández;Match Report;
29;Sun;18.03.18;20:45;Real Madrid;3.4;6–3;1.7;Girona;59,097;Estadio Santiago Bernabéu;Jesús Gil;Match Report;
;;;;;;;;;;;;;
30;Sat;31.03.18;13:00;Girona;1;1–1;1.6;Levante;11,391;Estadi Municipal de Montilivi;Ricardo de Burgos;Match Report;
30;Sat;31.03.18;16:15;Athletic Club;1.7;1–1;0.6;Celta Vigo;33,657;San Mamés;Carlos del Cerro;Match Report;
30;Sat;31.03.18;17:30 (18:30);Las Palmas;1.6;0–3;4;Real Madrid;22,942;Estadio de Gran Canaria;Pablo González;Match Report;
30;Sat;31.03.18;20:45;Sevilla;3;2–2;2.1;Barcelona;37,588;Estadio Ramón Sánchez Pizjuán;José González;Match Report;
30;Sun;01.04.18;12:00;Espanyol;0.9;0–0;0.8;Alavés;15,448;RCDE Stadium;Ignacio Iglesias;Match Report;
30;Sun;01.04.18;16:15;Leganés;0.6;0–1;0.2;Valencia;10,697;Estadio Municipal de Butarque;Mario Melero;Match Report;
30;Sun;01.04.18;18:30;Eibar;0.7;0–0;0.5;Real Sociedad;6,233;Estadio Municipal de Ipurúa;José Sánchez;Match Report;
30;Sun;01.04.18;18:30;Málaga;1.7;1–0;0.4;Villarreal;19,142;Estadio La Rosaleda;Alfonso Álvarez;Match Report;
30;Sun;01.04.18;20:45;Atlético Madrid;1.4;1–0;1.1;La Coruña;49,351;Estadio Wanda Metropolitano;Daniel Trujillo;Match Report;
30;Mon;02.04.18;21:00;Getafe;1.6;0–1;0.3;Betis;10,628;Coliseum Alfonso Pérez;Alberto Undiano;Match Report;
;;;;;;;;;;;;;
31;Fri;06.04.18;21:00;La Coruña;1.9;3–2;0.6;Málaga;16,932;Estadio Municipal de Riazor;Antonio Matéu Lahoz;Match Report;
31;Sat;07.04.18;13:00;Alavés;1;2–0;1;Getafe;18,241;Estadio de Mendizorroza;Santiago Jaime;Match Report;
31;Sat;07.04.18;16:15;Celta Vigo;2;4–0;1.4;Sevilla;16,919;Estadio de Balaídos;Alfonso Álvarez;Match Report;
31;Sat;07.04.18;18:30;Betis;1.6;2–0;0.5;Eibar;50,194;Estadio Benito Villamarín;David Medié;Match Report;
31;Sat;07.04.18;20:45;Barcelona;2.4;3–1;0.6;Leganés;72,126;Camp Nou;Ricardo de Burgos;Match Report;
31;Sun;08.04.18;12:00;Levante;1.6;2–1;1.2;Las Palmas;18,402;Estadio Ciudad de Valencia;David Fernández;Match Report;
31;Sun;08.04.18;16:15;Real Madrid;2;1–1;1.2;Atlético Madrid;78,769;Estadio Santiago Bernabéu;Javier Estrada;Match Report;
31;Sun;08.04.18;18:30;Real Sociedad;2.4;5–0;0.6;Girona;18,027;Estadio Municipal de Anoeta;José Munuera;Match Report;
31;Sun;08.04.18;20:45;Valencia;1.1;1–0;1.1;Espanyol;36,296;Estadio de Mestalla;Jesús Gil;Match Report;
31;Mon;09.04.18;21:00;Villarreal;0.6;1–3;2.6;Athletic Club;14,879;Estadio de la Cerámica;Ignacio Iglesias;Match Report;
;;;;;;;;;;;;;
32;Fri;13.04.18;21:00;Girona;0.9;0–1;1.3;Betis;11,286;Estadi Municipal de Montilivi;Santiago Jaime;Match Report;
32;Sat;14.04.18;13:00;Sevilla;2;2–2;0.8;Villarreal;32,192;Estadio Ramón Sánchez Pizjuán;Pablo González;Match Report;
32;Sat;14.04.18;16:15;Barcelona;1.7;2–1;2.5;Valencia;69,544;Camp Nou;Carlos del Cerro;Match Report;
32;Sat;14.04.18;17:30 (18:30);Las Palmas;0.9;0–1;2.7;Real Sociedad;10,531;Estadio de Gran Canaria;Alfonso Álvarez;Match Report;
32;Sat;14.04.18;18:30;Leganés;2.6;1–0;0.5;Celta Vigo;10,393;Estadio Municipal de Butarque;Alejandro Hernández;Match Report;
32;Sat;14.04.18;20:45;Athletic Club;1.1;2–3;1.5;La Coruña;37,715;San Mamés;José González;Match Report;
32;Sun;15.04.18;12:00;Eibar;1.3;0–1;0.1;Alavés;5,754;Estadio Municipal de Ipurúa;Alberto Undiano;Match Report;
32;Sun;15.04.18;16:15;Atlético Madrid;1.3;3–0;0.7;Levante;58,043;Estadio Wanda Metropolitano;Jesús Gil;Match Report;
32;Sun;15.04.18;18:30;Getafe;0.5;1–0;0.7;Espanyol;10,593;Coliseum Alfonso Pérez;Mario Melero;Match Report;
32;Sun;15.04.18;20:45;Málaga;1.1;1–2;2.3;Real Madrid;27,112;Estadio La Rosaleda;Ricardo de Burgos;Match Report;
;;;;;;;;;;;;;
33;Tue;17.04.18;19:30;La Coruña;2.2;0–0;1.7;Sevilla;24,374;Estadio Municipal de Riazor;David Medié;Match Report;
33;Tue;17.04.18;21:00;Celta Vigo;3.1;2–2;1.7;Barcelona;20,347;Estadio de Balaídos;David Fernández;Match Report;
33;Tue;17.04.18;21:30;Villarreal;1.3;2–1;0.3;Leganés;12,556;Estadio de la Cerámica;Daniel Trujillo;Match Report;
33;Wed;18.04.18;19:30;Valencia;1.1;1–2;0.7;Getafe;35,829;Estadio de Mestalla;Ricardo de Burgos;Match Report;
33;Wed;18.04.18;19:30;Espanyol;1;0–1;0.3;Eibar;12,113;RCDE Stadium;Alejandro Hernández;Match Report;
33;Wed;18.04.18;21:30;Real Madrid;2;1–1;0.8;Athletic Club;59,193;Estadio Santiago Bernabéu;Juan Martínez;Match Report;
33;Thu;19.04.18;19:30;Alavés;1.2;1–2;1.7;Girona;18,366;Estadio de Mendizorroza;Pablo González;Match Report;
33;Thu;19.04.18;19:30;Real Sociedad;1.2;3–0;0.6;Atlético Madrid;21,404;Estadio Municipal de Anoeta;Alberola Rojas;Match Report;
33;Thu;19.04.18;21:30;Levante;1;1–0;0.5;Málaga;17,372;Estadio Ciudad de Valencia;Santiago Jaime;Match Report;
33;Thu;19.04.18;21:30;Betis;2;1–0;0.1;Las Palmas;45,151;Estadio Benito Villamarín;José Sánchez;Match Report;
;;;;;;;;;;;;;
34;Fri;20.04.18;21:00;Leganés;0.5;0–0;0.7;La Coruña;10,124;Estadio Municipal de Butarque;Alfonso Álvarez;Match Report;
34;Sat;21.04.18;13:00;Eibar;0.9;0–1;0.5;Getafe;4,860;Estadio Municipal de Ipurúa;Ignacio Iglesias;Match Report;
34;Sat;21.04.18;16:15;Celta Vigo;0.6;1–1;1.8;Valencia;17,316;Estadio de Balaídos;Alberto Undiano;Match Report;
34;Sun;22.04.18;12:00;Girona;1.9;0–2;0.8;Espanyol;12,313;Estadi Municipal de Montilivi;Alberola Rojas;Match Report;
34;Sun;22.04.18;16:15;Málaga;0.7;2–0;1.3;Real Sociedad;14,102;Estadio La Rosaleda;Javier Estrada;Match Report;
34;Sun;22.04.18;17:30 (18:30);Las Palmas;0.6;0–4;1.1;Alavés;7,143;Estadio de Gran Canaria;Mario Melero;Match Report;
34;Sun;22.04.18;20:45;Atlético Madrid;1.2;0–0;0.5;Betis;200;Estadio Wanda Metropolitano;Juan Martínez;Match Report;
34;Mon;23.04.18;21:00;Athletic Club;1.3;1–3;0.9;Levante;24,587;San Mamés;José Munuera;Match Report;
;;;;;;;;;;;;;
35;Fri;27.04.18;21:00;Levante;1.7;2–1;1.2;Sevilla;17,240;Estadio Ciudad de Valencia;José González;Match Report;
35;Sat;28.04.18;13:00;Espanyol;1.5;1–1;1.8;Las Palmas;13,589;RCDE Stadium;Pablo González;Match Report;
35;Sat;28.04.18;16:15;Real Sociedad;1;3–1;1.2;Athletic Club;23,972;Estadio Municipal de Anoeta;José Sánchez;Match Report;
35;Sat;28.04.18;18:30;Real Madrid;1.9;2–1;1.8;Leganés;59,905;Estadio Santiago Bernabéu;Ignacio Iglesias;Match Report;
35;Sat;28.04.18;20:45;Villarreal;4.2;4–1;2.2;Celta Vigo;14,135;Estadio de la Cerámica;Alberola Rojas;Match Report;
35;Sun;29.04.18;12:00;Getafe;2;1–1;1.7;Girona;8,011;Coliseum Alfonso Pérez;Alejandro Hernández;Match Report;
35;Sun;29.04.18;16:15;Alavés;0.9;0–1;2.6;Atlético Madrid;18,944;Estadio de Mendizorroza;David Fernández;Match Report;
35;Sun;29.04.18;18:30;Valencia;0.9;0–0;0.7;Eibar;40,328;Estadio de Mestalla;Santiago Jaime;Match Report;
35;Sun;29.04.18;20:45;La Coruña;2.5;2–4;3.5;Barcelona;25,721;Estadio Municipal de Riazor;Ricardo de Burgos;Match Report;
35;Mon;30.04.18;21:00;Betis;1;2–1;0.9;Málaga;53,163;Estadio Benito Villamarín;Carlos del Cerro;Match Report;
;;;;;;;;;;;;;
36;Fri;04.05.18;21:00;Sevilla;2.2;1–0;0.9;Real Sociedad;34,733;Estadio Ramón Sánchez Pizjuán;Santiago Jaime;Match Report;
36;Sat;05.05.18;13:00;Girona;2.1;1–4;1.7;Eibar;9,706;Estadi Municipal de Montilivi;Daniel Trujillo;Match Report;
36;Sat;05.05.18;16:15;Athletic Club;1.9;2–0;0.4;Betis;34,491;San Mamés;Alberola Rojas;Match Report;
36;Sat;05.05.18;18:30;Celta Vigo;1.8;1–1;0.5;La Coruña;20,816;Estadio de Balaídos;Carlos del Cerro;Match Report;
36;Sat;05.05.18;20:45;Villarreal;1.3;1–0;0.5;Valencia;19,079;Estadio de la Cerámica;Jesús Gil;Match Report;
36;Sun;06.05.18;12:00;Málaga;0.9;0–3;1;Alavés;14,024;Estadio La Rosaleda;José González;Match Report;
36;Sun;06.05.18;16:15;Atlético Madrid;0.7;0–2;1;Espanyol;49,834;Estadio Wanda Metropolitano;José Munuera;Match Report;
36;Sun;06.05.18;17:30 (18:30);Las Palmas;1.4;0–1;1.3;Getafe;4,624;Estadio de Gran Canaria;Alberto Undiano;Match Report;
36;Sun;06.05.18;20:45;Barcelona;1.3;2–2;2.1;Real Madrid;97,939;Camp Nou;Alejandro Hernández;Match Report;
36;Mon;07.05.18;21:00;Leganés;1.5;0–3;1.2;Levante;7,832;Estadio Municipal de Butarque;José Sánchez;Match Report;
;;;;;;;;;;;;;
34;Wed;09.05.18;20:00;Barcelona;3.3;5–1;1.2;Villarreal;54,743;Camp Nou;José Sánchez;Match Report;
34;Wed;09.05.18;21:30;Sevilla;2.2;3–2;2.5;Real Madrid;38,524;Estadio Ramón Sánchez Pizjuán;Antonio Matéu Lahoz;Match Report;
;;;;;;;;;;;;;
37;Sat;12.05.18;16:15;Real Sociedad;2.3;3–2;1.2;Leganés;19,981;Estadio Municipal de Anoeta;David Medié;Match Report;
37;Sat;12.05.18;18:30;Alavés;1.1;3–1;0.5;Athletic Club;19,458;Estadio de Mendizorroza;Javier Estrada;Match Report;
37;Sat;12.05.18;18:30;La Coruña;1.7;2–4;2.4;Villarreal;12,789;Estadio Municipal de Riazor;Alejandro Hernández;Match Report;
37;Sat;12.05.18;18:30;Eibar;1.2;1–0;0.8;Las Palmas;5,107;Estadio Municipal de Ipurúa;Antonio Matéu Lahoz;Match Report;
37;Sat;12.05.18;18:30;Getafe;1.3;0–1;0.9;Atlético Madrid;12,187;Coliseum Alfonso Pérez;Alberola Rojas;Match Report;
37;Sat;12.05.18;18:30;Girona;1.1;0–1;1;Valencia;10,850;Estadi Municipal de Montilivi;Ignacio Iglesias;Match Report;
37;Sat;12.05.18;18:30;Betis;1.1;2–2;1.6;Sevilla;55,588;Estadio Benito Villamarín;Alfonso Álvarez;Match Report;
37;Sat;12.05.18;20:45;Real Madrid;1.8;6–0;0.3;Celta Vigo;56,474;Estadio Santiago Bernabéu;Pablo González;Match Report;
37;Sun;13.05.18;16:15;Espanyol;4;4–1;1.8;Málaga;15,004;RCDE Stadium;Juan Martínez;Match Report;
37;Sun;13.05.18;20:45;Levante;3.7;5–4;2.3;Barcelona;22,384;Estadio Ciudad de Valencia;Mario Melero;Match Report;
;;;;;;;;;;;;;
38;Sat;19.05.18;13:00;Celta Vigo;4.1;4–2;0.4;Levante;10,480;Estadio de Balaídos;Ricardo de Burgos;Match Report;
38;Sat;19.05.18;16:15;Leganés;1.5;3–2;1.9;Betis;10,813;Estadio Municipal de Butarque;Jesús Gil;Match Report;
38;Sat;19.05.18;17:30 (18:30);Las Palmas;1.2;1–2;1.4;Girona;6,362;Estadio de Gran Canaria;Santiago Jaime;Match Report;
38;Sat;19.05.18;18:30;Málaga;0.8;0–1;1.3;Getafe;9,570;Estadio La Rosaleda;Daniel Trujillo;Match Report;
38;Sat;19.05.18;18:30;Sevilla;1.8;1–0;0.8;Alavés;22,513;Estadio Ramón Sánchez Pizjuán;Carlos del Cerro;Match Report;
38;Sat;19.05.18;20:45;Villarreal;1.4;2–2;0.9;Real Madrid;18,891;Estadio de la Cerámica;José Sánchez;Match Report;
38;Sun;20.05.18;12:00;Valencia;1.5;2–1;1.4;La Coruña;35,376;Estadio de Mestalla;David Medié;Match Report;
38;Sun;20.05.18;16:15;Athletic Club;1.1;0–1;1.3;Espanyol;28,492;San Mamés;David Fernández;Match Report;
38;Sun;20.05.18;18:30;Atlético Madrid;1.2;2–2;1;Eibar;63,229;Estadio Wanda Metropolitano;Alfonso Álvarez;Match Report;
38;Sun;20.05.18;20:45;Barcelona;1.1;1–0;0.7;Real Sociedad;84,168;Camp Nou;José Munuera;Match Report;
